title,book_link,book_image
"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",https://www.amazon.com/Love-Wins-About-Heaven-Person/dp/0062049658/ref=sr_1_1?dchild=1&keywords=Love+Wins%3A+A+Book+About+Heaven%2C+Hell%2C+and+the+Fate+of+Every+Person+Who+Ever+Lived&qid=1629098572&s=books&sr=1-1,https://m.media-amazon.com/images/I/41AdWFhrBkL._AC_UY218_.jpg
"The Blood Sugar Solution: The UltraHealthy Program for Losing Weight, Preventing Disease, and Feeling Great Now!",https://www.amazon.com/Blood-Sugar-Solution-UltraHealthy-Preventing/dp/B08CZZZ37M/ref=sr_1_1?dchild=1&keywords=The+Blood+Sugar+Solution%3A+The+UltraHealthy+Program+for+Losing+Weight%2C+Preventing+Disease%2C+and+Feeling+Great+Now%21&qid=1629098576&s=books&sr=1-1,https://m.media-amazon.com/images/I/81vWmtZCEfL._AC_UY218_.jpg
Women Food and God: An Unexpected Path to Almost Everything,https://www.amazon.com/Women-Food-God-Unexpected-Everything/dp/1416543082/ref=sr_1_1?dchild=1&keywords=Women+Food+and+God%3A+An+Unexpected+Path+to+Almost+Everything&qid=1629098580&s=books&sr=1-1,https://m.media-amazon.com/images/I/71FesZb+H7L._AC_UY218_.jpg
10-Day Green Smoothie Cleanse,https://www.amazon.com/10-Day-Green-Smoothie-Cleanse-Smith/dp/1501100106/ref=sr_1_1?dchild=1&keywords=10-Day+Green+Smoothie+Cleanse&qid=1629098584&s=books&sr=1-1,https://m.media-amazon.com/images/I/71hsTjDcWSL._AC_UY218_.jpg
12 Rules for Life: An Antidote to Chaos,https://www.amazon.com/12-Rules-for-Life-audiobook/dp/B0797Y87JC/ref=sr_1_1?dchild=1&keywords=12+Rules+for+Life%3A+An+Antidote+to+Chaos&qid=1629098587&s=books&sr=1-1,https://m.media-amazon.com/images/I/71PXmc5BgAL._AC_UY218_.jpg
"A Higher Loyalty: Truth, Lies, and Leadership",https://www.amazon.com/A-Higher-Loyalty-James-Comey-audiobook/dp/B07771JGVV/ref=sr_1_1?dchild=1&keywords=A+Higher+Loyalty%3A+Truth%2C+Lies%2C+and+Leadership&qid=1629098591&s=books&sr=1-1,https://m.media-amazon.com/images/I/71ov-YADH-L._AC_UY218_.jpg
Astrophysics for People in a Hurry,https://www.amazon.com/Astrophysics-People-Hurry-deGrasse-Tyson/dp/0393609391/ref=sr_1_1?dchild=1&keywords=Astrophysics+for+People+in+a+Hurry&qid=1629098594&s=books&sr=1-1,https://m.media-amazon.com/images/I/91GYFNzyXlS._AC_UY218_.jpg
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",https://www.amazon.com/Barefoot-Contessa-How-Easy-That/dp/0307238768/ref=sr_1_1?dchild=1&keywords=Barefoot+Contessa%2C+How+Easy+Is+That%3F%3A+Fabulous+Recipes+%26+Easy+Tips&qid=1629098598&s=books&sr=1-1,https://m.media-amazon.com/images/I/91w9WoxminL._AC_UY218_.jpg
Between the World and Me,https://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates/dp/1925240703/ref=sr_1_1?dchild=1&keywords=Between+the+World+and+Me&qid=1629098602&s=books&sr=1-1,https://m.media-amazon.com/images/I/81-K4IjzYSL._AC_UY218_.jpg
Born to Run,https://www.amazon.com/Born-Run-Hidden-Superathletes-Greatest/dp/B0028TY1D8/ref=sr_1_1?dchild=1&keywords=Born+to+Run&qid=1629098606&s=books&sr=1-1,https://m.media-amazon.com/images/I/51FQN9C9ViL._AC_UY218_.jpg
Cravings: Recipes for All the Food You Want to Eat: A Cookbook,https://www.amazon.com/Cravings-Recipes-All-Food-Want/dp/1101903910/ref=sr_1_1?dchild=1&keywords=Cravings%3A+Recipes+for+All+the+Food+You+Want+to+Eat%3A+A+Cookbook&qid=1629098609&s=books&sr=1-1,https://m.media-amazon.com/images/I/91FEFrBEz3L._AC_UY218_.jpg
Crazy Love: Overwhelmed by a Relentless God,https://www.amazon.com/Crazy-Love-Overwhelmed-Relentless-God/dp/1434705943/ref=sr_1_1?dchild=1&keywords=Crazy+Love%3A+Overwhelmed+by+a+Relentless+God&qid=1629098613&s=books&sr=1-1,https://m.media-amazon.com/images/I/71eWTuLP5LL._AC_UY218_.jpg
Educated: A Memoir,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501/ref=sr_1_1?dchild=1&keywords=Educated%3A+A+Memoir&qid=1629098616&s=books&sr=1-1,https://m.media-amazon.com/images/I/81NwOj14S6L._AC_UY218_.jpg
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",https://www.amazon.com/Johanna-Basford-Enchanted-Forest-Coloring/dp/1780674880/ref=sr_1_1?dchild=1&keywords=Enchanted+Forest%3A+An+Inky+Quest+and+Coloring+book+%28Activity+Books%2C+Mindfulness+and+Meditation%2C+Illustrated+Floral+Prints%E2%80%A6&qid=1629098620&s=books&sr=1-1,https://m.media-amazon.com/images/I/A1c70SokGkL._AC_UY218_.jpg
First 100 Words,https://www.amazon.com/First-100-Words-Roger-Priddy/dp/0312510780/ref=sr_1_1?dchild=1&keywords=First+100+Words&qid=1629098623&s=books&sr=1-1,https://m.media-amazon.com/images/I/81ydncZ5wGL._AC_UY218_.jpg
Harry Potter Coloring Book,https://www.amazon.com/Harry-Potter-Coloring-Book-Scholastic/dp/1338029991/ref=sr_1_1?dchild=1&keywords=Harry+Potter+Coloring+Book&qid=1629098627&s=books&sr=1-1,https://m.media-amazon.com/images/I/81uHJU1iy9L._AC_UY218_.jpg
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,https://www.amazon.com/Heaven-Is-for-Real-audiobook/dp/B06Y2GNFJQ/ref=sr_1_1?dchild=1&keywords=Heaven+is+for+Real%3A+A+Little+Boy%27s+Astounding+Story+of+His+Trip+to+Heaven+and+Back&qid=1629098631&s=books&sr=1-1,https://m.media-amazon.com/images/I/81RT0oK9U5L._AC_UY218_.jpg
How to Win Friends & Influence People,https://www.amazon.com/How-Win-Friends-Influence-People/dp/B0006IU7JK/ref=sr_1_1?dchild=1&keywords=How+to+Win+Friends+%26+Influence+People&qid=1629098634&s=books&sr=1-1,https://m.media-amazon.com/images/I/81W-E58N88L._AC_UY218_.jpg
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",https://www.amazon.com/Hyperbole-Half-Unfortunate-Situations-Mechanisms/dp/147676459X/ref=sr_1_1?dchild=1&keywords=Hyperbole+and+a+Half%3A+Unfortunate+Situations%2C+Flawed+Coping+Mechanisms%2C+Mayhem%2C+and+Other+Things+That+Happened&qid=1629098639&s=books&sr=1-1,https://m.media-amazon.com/images/I/81YxKuiKgJL._AC_UY218_.jpg
Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),https://www.amazon.com/Killing-Lincoln-Bill-OReilly-audiobook/dp/B005PTP0QU/ref=sr_1_1?dchild=1&keywords=Killing+Lincoln%3A+The+Shocking+Assassination+that+Changed+America+Forever+%28Bill+O%27Reilly%27s+Killing+Series%29&qid=1629098642&s=books&sr=1-1,https://m.media-amazon.com/images/I/91u5gtpEc2L._AC_UY218_.jpg
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,https://www.amazon.com/Make-Your-Bed-William-H-McRaven-audiobook/dp/B06XKDM3QL/ref=sr_1_1?dchild=1&keywords=Make+Your+Bed%3A+Little+Things+That+Can+Change+Your+Life...And+Maybe+the+World&qid=1629098645&s=books&sr=1-1,https://m.media-amazon.com/images/I/81UqwAn7z-L._AC_UY218_.jpg
Milk and Honey,https://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X/ref=sr_1_1?dchild=1&keywords=Milk+and+Honey&qid=1629098649&s=books&sr=1-1,https://m.media-amazon.com/images/I/71Eq55V2AvL._AC_UY218_.jpg
Night (Night),https://www.amazon.com/Night-Elie-Wiesel/dp/0374500010/ref=sr_1_1?dchild=1&keywords=Night+%28Night%29&qid=1629098652&s=books&sr=1-1,https://m.media-amazon.com/images/I/61EiPz6ny3L._AC_UY218_.jpg
P is for Potty! (Sesame Street) (Lift-the-Flap),https://www.amazon.com/Potty-Sesame-Street-Lift-Flap/dp/038538369X/ref=sr_1_1?dchild=1&keywords=P+is+for+Potty%21+%28Sesame+Street%29+%28Lift-the-Flap%29&qid=1629098655&s=books&sr=1-1,https://m.media-amazon.com/images/I/81iH4AYj+RL._AC_UY218_.jpg
Radical: Taking Back Your Faith from the American Dream,https://www.amazon.com/Radical-Taking-Faith-American-Dream/dp/1601422210/ref=sr_1_1?dchild=1&keywords=Radical%3A+Taking+Back+Your+Faith+from+the+American+Dream&qid=1629098659&s=books&sr=1-1,https://m.media-amazon.com/images/I/71PvRNRBjgL._AC_UY218_.jpg
"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",https://www.amazon.com/Secret-Garden-Inky-Treasure-Coloring/dp/1780671067/ref=sr_1_1?dchild=1&keywords=Secret+Garden%3A+An+Inky+Treasure+Hunt+and+Coloring+Book+%28For+Adults%2C+mindfulness+coloring%29&qid=1629098662&s=books&sr=1-1,https://m.media-amazon.com/images/I/81h4a9urfyS._AC_UY218_.jpg
Sh*t My Dad Says,https://www.amazon.com/Sh-t-My-Dad-Says-Justin-Halpern-audiobook/dp/B003KQMFSQ/ref=sr_1_1?dchild=1&keywords=Sh*t+My+Dad+Says&qid=1629098665&s=books&sr=1-1,https://m.media-amazon.com/images/I/814YroguqYL._AC_UY218_.jpg
The 5 Love Languages: The Secret to Love That Lasts,https://www.amazon.com/Love-Languages-Secret-that-Lasts/dp/080241270X/ref=sr_1_1?dchild=1&keywords=The+5+Love+Languages%3A+The+Secret+to+Love+That+Lasts&qid=1629098669&s=books&sr=1-1,https://m.media-amazon.com/images/I/81RuAzKrHkL._AC_UY218_.jpg
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://www.amazon.com/Habits-Highly-Effective-People-Powerful/dp/1476740054/ref=sr_1_1?dchild=1&keywords=The+7+Habits+of+Highly+Effective+People%3A+Powerful+Lessons+in+Personal+Change&qid=1629098672&s=books&sr=1-1,https://m.media-amazon.com/images/I/71bv3XdE90L._AC_UY218_.jpg
The Big Short: Inside the Doomsday Machine,https://www.amazon.com/The-Big-Short-Michael-Lewis-audiobook/dp/B003CN7E42/ref=sr_1_1?dchild=1&keywords=The+Big+Short%3A+Inside+the+Doomsday+Machine&qid=1629098675&s=books&sr=1-1,https://m.media-amazon.com/images/I/9196AD3X9eL._AC_UY218_.jpg
The Book of Basketball: The NBA According to The Sports Guy,https://www.amazon.com/Book-Basketball-NBA-According-Sports/dp/0345520106/ref=sr_1_1?dchild=1&keywords=The+Book+of+Basketball%3A+The+NBA+According+to+The+Sports+Guy&qid=1629098679&s=books&sr=1-1,https://m.media-amazon.com/images/I/916s6-hXOvL._AC_UY218_.jpg
The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet…,https://www.amazon.com/China-Study-Comprehensive-Nutrition-Implications/dp/1941631568/ref=sr_1_1?dchild=1&keywords=The+China+Study%3A+The+Most+Comprehensive+Study+of+Nutrition+Ever+Conducted+And+the+Startling+Implications+for+Diet%E2%80%A6&qid=1629098683&s=books&sr=1-1,https://m.media-amazon.com/images/I/81QSePU-5DL._AC_UY218_.jpg
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),https://www.amazon.com/Four-Agreements-Practical-Personal-Freedom/dp/1878424319/ref=sr_1_1?dchild=1&keywords=The+Four+Agreements%3A+A+Practical+Guide+to+Personal+Freedom+%28A+Toltec+Wisdom+Book%29&qid=1629098687&s=books&sr=1-1,https://m.media-amazon.com/images/I/91p5b0UgbKL._AC_UY218_.jpg
The Immortal Life of Henrietta Lacks,https://www.amazon.com/Immortal-Life-Henrietta-Lacks/dp/1400052181/ref=sr_1_1?dchild=1&keywords=The+Immortal+Life+of+Henrietta+Lacks&qid=1629098691&s=books&sr=1-1,https://m.media-amazon.com/images/I/81gaQzGXepL._AC_UY218_.jpg
The Last Lecture,https://www.amazon.com/Last-Lecture-Randy-Pausch/dp/1401323251/ref=sr_1_1?dchild=1&keywords=The+Last+Lecture&qid=1629098694&s=books&sr=1-1,https://m.media-amazon.com/images/I/81krr1jlvyL._AC_UY218_.jpg
The Sun and Her Flowers,https://www.amazon.com/Sun-Her-Flowers-Rupi-Kaur/dp/1449486797/ref=sr_1_1?dchild=1&keywords=The+Sun+and+Her+Flowers&qid=1629098698&s=books&sr=1-1,https://m.media-amazon.com/images/I/41H7E-gBdvL._AC_UY218_.jpg
The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,https://www.amazon.com/The-Total-Money-Makeover-audiobook/dp/B0845YKM1P/ref=sr_1_1?dchild=1&keywords=The+Total+Money+Makeover%3A+Classic+Edition%3A+A+Proven+Plan+for+Financial+Fitness&qid=1629098701&s=books&sr=1-1,https://m.media-amazon.com/images/I/91CS5+Eu9NL._AC_UY218_.jpg
The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,https://www.amazon.com/Unofficial-Harry-Potter-Cookbook-Knickerbocker/dp/1440503257/ref=sr_1_1?dchild=1&keywords=The+Unofficial+Harry+Potter+Cookbook%3A+From+Cauldron+Cakes+to+Knickerbocker+Glory--More+Than+150+Magical+Recipes+for%E2%80%A6&qid=1629098704&s=books&sr=1-1,https://m.media-amazon.com/images/I/91imiYtCBTL._AC_UY218_.jpg
The Wright Brothers,https://www.amazon.com/The-Wright-Brothers-audiobook/dp/B00TA5MPEU/ref=sr_1_1?dchild=1&keywords=The+Wright+Brothers&qid=1629098708&s=books&sr=1-1,https://m.media-amazon.com/images/I/91fNFUhDlGL._AC_UY218_.jpg
"Things That Matter: Three Decades of Passions, Pastimes and Politics [Deckled Edge]",https://www.amazon.com/Things-That-Matter-Passions-Pastimes/dp/0385349173/ref=sr_1_1?dchild=1&keywords=Things+That+Matter%3A+Three+Decades+of+Passions%2C+Pastimes+and+Politics+%5BDeckled+Edge%5D&qid=1629098712&s=books&sr=1-1,https://m.media-amazon.com/images/I/81Ek5GWI+ML._AC_UY218_.jpg
"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",https://www.amazon.com/Uninvited-Living-Loved-When-Lonely/dp/1531831532/ref=sr_1_1?dchild=1&keywords=Uninvited%3A+Living+Loved+When+You+Feel+Less+Than%2C+Left+Out%2C+and+Lonely&qid=1629098715&s=books&sr=1-1,https://m.media-amazon.com/images/I/61JMsFQiV6L._AC_UY218_.jpg
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://www.amazon.com/%C2%BFQu%C3%A9-pasar%C3%ADa-Respuestas-cient%C3%ADficas-preguntas-ebook/dp/B00TV7HI4E/ref=sr_1_1?dchild=1&keywords=What+If%3F%3A+Serious+Scientific+Answers+to+Absurd+Hypothetical+Questions&qid=1629098719&s=books&sr=1-1,https://m.media-amazon.com/images/I/810TgQh2GnL._AC_UY218_.jpg
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://www.amazon.com/You-Are-Badass%C2%AE-Doubting-Greatness/dp/0762447699/ref=sr_1_1?dchild=1&keywords=You+Are+a+Badass%3A+How+to+Stop+Doubting+Your+Greatness+and+Start+Living+an+Awesome+Life&qid=1629098722&s=books&sr=1-1,https://m.media-amazon.com/images/I/61+4xDF+FQL._AC_UY218_.jpg
